25.672 47.8213 1
25.672 47.9173 0
25.661 47.9253 0
25.689 47.5653 0
25.65 47.2747 0
25.65 47.512 1
25.7 47.5413 0
25.689 47.5227 1
25.722 47.6267 0
25.75 47.3493 1
25.761 47.2507 0
25.761 47.0373 0
25.789 47.28 1
25.811 47.1307 0
25.839 47.0053 1
25.839 46.8293 1
25.839 46.9333 1
25.872 46.9733 0
25.911 46.368 1
25.911 46.5947 1
25.928 46.68 0
25.972 46.68 0
26.011 46.8613 1
26.011 46.9227 1
26.078 46.8827 1
26.111 46.5227 1
26.139 46.2027 0
26.172 46.3147 1
26.189 46.072 0
26.222 45.464 0
26.239 46.0533 1
26.25 46.048 1
26.289 45.9467 0
26.339 45.7573 1
26.361 45.7893 1
26.4 45.9573 0
26.422 46.0907 0
26.45 46.2613 0
26.472 46.3653 1
26.561 46.6747 1
26.528 46.7973 0
26.622 46.656 0
26.661 46.6747 1
26.7 46.744 0
26.739 46.4907 1
26.811 46 1
26.939 45.7627 0
27.011 45.6293 1
27.078 45.5253 0
27.061 45.48 0
27.111 45.432 0
27.089 45.488 1
27.089 45.4133 1
27.089 45.2747 0
27.089 45.144 0
27.089 45 1
27.089 44.8667 1
27.089 44.624 0
27.078 44.4587 1
27.078 44.192 1
27.061 43.728 0
27.061 43.2667 1
27.05 43.3387 0
27.05 42.96 0
27.061 42.176 0
27.061 41.7627 0
27.0 41.2307 0
26.961 41.028 1
26.911 40.648 0
26.911 41.6613 1
26.878 41.964 1
26.872 41.4907 0
26.789 42.064 1
26.711 41.6293 0
26.639 41.064 0
26.622 40.972 0
26.561 40.8467 1
26.5 40.9213 0
26.461 40.4413 1
26.428 40.064 1
26.389 39.6947 0
26.339 39.4147 1
26.278 39.1667 1
26.25 38.9827 0
26.211 38.88 0
26.178 38.7787 1
26.139 38.848 1
26.078 38.96 0
26.072 39.6453 0
26.039 40.972 1
26.0 42.0267 1
25.972 42.8187 1
25.928 43.344 1
25.878 43.6853 1
25.9 43.9707 1
25.839 44.216 0
25.8 44.512 0
25.8 44.712 0
25.811 44.8507 0
25.85 44.984 0
25.911 45.224 1
25.972 45.216 1
26.0 45.2853 1
26.039 45.2133 0
26.05 44.9787 1
26.078 44.3707 0
26.078 43.9573 0
26.078 43.5093 0
26.1 43.0133 1
26.111 42.4933 0
26.122 42.208 1
26.111 41.9733 1
26.122 41.936 0
26.111 41.76 0
26.111 41.6933 1
26.1 41.664 0
26.111 41.5813 1
26.078 41.6373 1
26.072 41.912 1
26.05 41.8427 1
26.078 41.8507 1
26.05 41.7307 1
26.05 41.696 0
26.022 41.7733 1
26.011 41.9787 1
26.011 42.056 1
25.972 42.096 0
25.972 42.216 0
25.972 42.2427 1
25.95 42.296 0
25.928 42.3147 0
25.9 42.392 1
25.928 42.3867 1
25.872 42.4133 1
25.85 42.4027 0
25.839 42.4213 0
25.828 42.4053 0
25.828 42.3867 0
25.8 42.2933 0
25.772 42.1413 0
25.789 42 0
25.761 41.96 0
25.75 41.848 1
25.672 41.976 0
25.689 41.784 0
25.722 41.6613 1
25.672 41.4293 0
25.65 40.8373 0
25.661 40.4667 0
25.661 40.0387 1
25.661 39.8027 0
25.672 39.6493 0
25.689 39.6307 0
25.661 38.1187 1
25.661 38.3253 1
25.689 37.3253 1
25.661 37.5293 0
25.672 37.2253 1
25.672 36.604 0
25.672 35.4707 0
25.7 34.8893 1
25.7 34.6267 1
25.728 34.124 0
25.689 31.7 0
25.672 30.7213 0
25.7 30.748 1
25.7 30.268 0
25.728 29.9387 1
25.722 30.1653 1
25.728 28.5853 0
25.728 28.224 0
25.75 27.9373 0
26.039 27.7613 1
26.239 27.5773 0
25.939 27.3973 0
25.872 27.3707 0
25.828 27.344 0
25.828 27.3253 0
25.828 27.084 0
25.811 27.2373 0
25.828 27.2987 0
25.85 27.7253 0
25.839 27.8693 0
25.839 27.4587 1
25.811 27.5667 0
25.811 28.58 0
25.811 29.7667 0
25.828 30.7547 1
25.811 31.6293 1
25.828 32.2467 1
25.839 32.8147 0
25.839 33.788 0
25.878 34.0467 0
25.878 34.2947 0
25.9 33.7 0
25.939 33.1973 1
25.95 33.0093 0
25.939 33.0547 1
25.928 32.3093 0
25.911 32.4173 1
25.939 31.936 1
25.928 31.624 1
25.911 31.2933 1
25.9 30.7173 1
25.911 31.0107 0
25.9 31.4453 1
25.911 30.8453 0
25.911 31.3987 0
25.878 33.268 1
25.9 31.9867 0
25.878 31.1507 1
25.9 31.8213 1
25.911 31.912 0
25.872 32.112 1
25.872 32.3413 1
25.878 32.0093 1
25.872 31.8333 0
25.872 31.988 0
25.872 32.46 0
25.85 32.3147 1
25.85 33.092 0
25.872 32.508 1
25.85 33.3027 0
25.839 33.7827 0
25.828 33.9067 1
25.811 34.0427 0
25.811 33.5013 0
25.811 33.4293 1
25.811 33.0987 1
25.8 32.98 0
25.789 32.9253 0
25.8 33.26 1
25.789 33.396 1
25.761 33.208 1
25.772 32.996 1
25.772 33.0453 0
25.761 33.0573 0
25.772 33.2467 1
25.75 33.412 0
25.722 32.9533 0
25.75 32.752 1
25.75 33.3547 1
25.722 33.5787 1
25.722 33.9867 1
25.689 34.0093 1
25.661 34.1347 1
25.689 34.172 1
25.65 34.3493 0
25.628 34.424 1
25.622 34.42 0
25.589 34.456 0
25.578 34.508 0
25.55 34.636 0
25.55 34.7 1
25.528 34.8613 1
25.522 35 1
25.522 35.0293 1
25.5 35.268 1
25.478 35.408 0
25.478 35.66 0
25.428 35.6053 1
25.45 35.3067 0
25.428 35.976 1
25.45 35.1373 0
25.422 35.3747 0
25.422 35.276 0
25.389 35.592 1
25.389 35.7253 1
25.378 35.944 0
25.361 36.1467 0
25.361 36.304 0
25.35 36.4827 1
25.35 36.6387 1
25.322 36.804 0
25.322 36.996 1
25.311 36.9027 1
25.289 36.552 1
25.289 36.2773 1
25.289 36.0987 0
25.311 35.9427 1
25.261 35.8867 0
25.278 35.86 1
25.261 35.7947 1
25.239 35.8 1
25.25 35.776 0
25.222 35.776 1
25.222 35.784 1
25.211 35.7653 0
25.239 35.7427 0
25.211 35.712 1
25.2 35.7253 1
25.178 35.6373 0
25.172 35.6213 1
25.211 35.6373 0
25.178 35.612 0
25.2 35.6547 1
25.2 35.5707 0
25.2 35.3733 1
25.172 35.492 0
25.128 35.2707 0
25.1 35.5347 1
25.072 35.204 0
25.061 35.2907 1
25.061 35.4587 1
25.028 35.4053 0
25.0 35.3933 0
24.978 35.236 0
24.978 35.3453 0
24.961 35.3173 1
24.972 35.456 1
24.939 35.3493 1
24.928 35.1627 0
24.939 35.0787 1
24.911 34.932 1
24.9 34.8987 1
24.928 34.9293 0
24.939 34.828 0
24.928 34.596 0
24.928 34.6347 1
24.928 34.632 1
24.939 34.6787 0
24.928 34.6653 1
24.928 34.6907 0
24.911 34.684 0
24.928 34.6947 0
24.928 34.78 1
24.928 34.8067 0
24.928 34.8293 1
24.928 34.952 0
24.928 35.0693 1
24.911 35.1827 1
24.939 35.2733 0
24.911 35.6093 1
24.939 35.6507 1
24.911 35.696 0
24.928 35.7693 1
24.939 35.6827 0
24.911 35.7227 0
24.939 35.6013 1
24.928 35.6147 1
24.928 35.6733 0
24.961 35.8853 1
24.961 36.0307 0
24.961 36.1547 1
24.972 36.152 0
24.961 36.184 0
24.978 36.1267 1
24.939 36.2107 1
24.972 36.2427 0
24.978 36.428 0
24.978 36.5253 0
25.011 36.5173 1
25.0 36.7187 1
25.011 36.832 0
25.011 36.9253 1
25.028 36.8773 1
25.028 37.0547 0
25.039 37.0147 0
25.061 37.296 0
25.072 37.9613 1
25.072 37.4853 0
25.078 37.5013 0
25.072 37.652 1
25.078 37.8293 1
25.1 37.832 1
25.1 37.88 1
25.1 37.9067 0
25.1 37.9507 1
25.111 37.908 0
25.128 37.944 0
25.111 37.8707 1
25.15 37.972 1
25.128 38.0093 0
25.128 38.1933 0
25.128 38.3653 0
25.128 38.472 0
25.128 38.3453 1
25.111 38.5213 0
25.139 38.7413 1
25.1 38.856 0
25.111 39.024 1
25.128 39.148 1
25.128 39.264 1
25.1 39.1587 1
25.111 39.1427 1
25.128 39.252 0
25.128 39.568 1
25.111 39.7227 0
25.139 39.8267 1
25.111 40.0653 1
25.111 40.3427 1
25.128 40.2333 1
25.111 40.484 0
25.1 40.4227 1
25.111 40.48 1
25.072 40.74 1
25.1 40.5827 0
25.111 41.0107 1
25.078 40.78 0
25.111 41.152 0
25.1 41.1453 0
25.1 42.0133 1
25.128 43.3173 0
25.111 44.1493 0
25.111 45.824 1
25.111 45.3813 1
25.1 46.4533 0
25.139 46.872 0
25.128 46.8853 0
25.128 48.3333 0
25.128 48.4933 1
25.128 49.8027 0
25.139 49.4827 1
25.139 48.8187 0
25.128 48.056 0
25.172 47.7147 1
25.139 47.3413 0
25.15 49.064 1
25.172 48.5547 0
25.178 47.9307 0
25.172 49.0827 0
25.178 48.744 1
25.178 49.7467 0
25.178 48.304 0
25.2 49.48 0
25.178 48.9413 1
25.211 50.6693 0
25.2 50.576 0
25.2 50.3413 1
25.211 50.464 0
25.222 49.6133 0
25.211 49.032 0
25.211 47.9573 1
25.2 47.2507 1
25.211 47.0213 1
25.178 46.7573 0
25.178 46.4907 0
25.172 46.2853 1
25.128 46.52 1
25.128 46.6133 1
25.061 47.888 0
25.039 46.8187 0
25.061 46.1573 1
25.039 46.0027 0
25.011 45.7547 1
25.028 45.6507 1
25.028 45.7787 0
25.011 45.6747 0
25.028 46.016 0
25.039 46.8693 0
25.039 48.1147 1
25.078 48.8827 1
25.078 52.0507 0
25.111 53.1413 1
25.111 55.728 0
25.172 55.848 1
25.172 56.712 0
25.211 58.5307 0
25.222 58.7227 0
25.25 58.6453 1
25.311 58.7307 1
25.35 58.2373 0
25.428 58.592 1
25.478 58.712 1
25.528 58.6907 0
25.6 58.872 0
25.622 58.9973 0
25.661 58.6133 0
25.722 59.2213 1
25.722 60.28 0
25.761 60.9573 0
25.789 60.952 1
25.8 60.6987 1
25.789 59.9173 1
25.75 59.808 1
25.75 59.9333 1
25.75 59.1147 1
25.75 59.7093 1
25.75 60.1227 1
25.722 59.8587 0
25.728 57.9893 1
25.722 55.336 1
25.672 54.496 1
25.65 54.3093 1
25.65 53.712 0
25.628 53.1627 0
25.55 52.1947 0
25.489 51.8667 0
25.378 51.208 0
25.328 50.8853 1
25.289 50.648 0
25.322 50.4907 0
25.311 50.3467 1
25.278 50.304 0
25.25 50.272 0
25.211 50.1707 1
25.211 50.056 0
25.15 50.016 0
25.111 50.0667 0
25.1 50.0933 1
25.078 50.064 0
25.1 50.0907 1
25.039 50.056 1
24.978 50.0747 0
24.978 50.1147 1
25.039 50.288 1
25.039 50.3147 1
25.011 50.2533 0
24.978 50.44 1
25.0 50.272 1
24.939 50.3787 0
24.972 50.3467 0
24.911 50.3627 0
24.939 50.424 0
24.928 50.312 0
24.872 50.5253 0
24.839 50.04 1
24.828 49.8773 0
24.811 49.7867 0
24.811 49.6693 0
24.772 49.664 1
24.789 49.6533 0
24.739 49.5813 1
24.728 49.464 0
24.7 49.3947 0
24.661 49.352 1
24.661 49.2453 1
24.611 49.0293 0
24.561 48.88 0
24.511 48.784 0
24.511 48.632 1
24.489 48.408 1
24.422 48.1413 0
24.411 47.9093 0
24.35 47.944 0
24.322 48.1013 1
24.339 48.096 1
24.289 48.1547 0
24.25 47.7147 0
24.211 47.2613 0
24.15 47.1547 0
24.139 46.776 0
24.139 47.016 0
24.061 45.5147 1
24.1 45.472 1
24.028 46.3253 1
24.028 45.968 1
23.972 45.272 1
23.972 43.7413 1
23.928 43.7093 1
23.922 43.2933 1
23.889 41.7653 0
23.889 41.8013 0
23.828 43.632 1
23.789 46.3947 0
23.822 46.7653 1
23.772 45.688 0
23.822 45.4773 1
23.85 46.584 0
23.822 47.5733 0
23.8 48.4133 0
23.8 49.136 1
23.789 49.8427 0
23.761 50.488 0
23.75 51.1067 0
23.728 51.5627 0
23.722 51.8613 1
23.678 52.0667 0
23.661 52.1147 1
23.678 51.76 1
23.65 51.5253 0
23.55 51.1467 1
23.478 50.8373 0
23.439 50.4373 1
23.411 50.1707 1
23.439 49.8213 1
23.35 49.4373 0
23.4 49.224 1
23.4 49.296 1
23.328 49.3867 0
23.3 49.6693 0
23.311 49.912 1
23.278 50.032 0
23.25 50.112 0
23.211 49.9467 0
23.2 49.8187 1
23.228 50.048 1
23.178 49.8133 1
23.228 49.4587 0
23.172 49.3707 0
23.139 49.704 0
23.128 49.472 0
23.122 49.4373 1
23.1 49.2853 0
23.139 49.3333 1
23.128 49.2267 1
23.122 49.2133 1
23.1 49.3093 0
23.089 49.3067 0
23.089 49.0507 1
23.072 48.5387 1
23.011 48.6507 1
23.011 49.0533 1
23.011 48.8347 0
23.072 48.864 1
23.072 48.5147 0
23.061 48.9707 1
23.061 49.1013 0
23.061 49.0667 1
23.072 49.2187 1
23.061 48.5013 1
23.061 49.456 0
23.072 49.4853 1
23.072 49.744 0
23.128 49.8693 1
23.128 49.9333 0
23.161 49.9493 0
23.178 49.8 1
23.211 49.7733 0
23.228 49.6667 1
23.239 49.6747 1
23.228 49.2453 1
23.228 48.7387 0
23.239 48.184 0
23.239 47.8213 1
23.2 47.88 0
23.239 47.8827 1
23.25 47.96 0
23.239 47.68 1
23.211 47.6693 1
23.128 47.6853 0
23.072 47.76 0
23.1 47.8827 1
23.072 47.8933 0
22.972 47.9653 0
23.0 48.0907 0
23.011 48.2693 1
22.989 48.5173 1
23.0 48.6827 0
22.911 48.816 1
22.85 49.0773 1
22.889 49.4453 1
22.9 49.752 0
22.822 50.0293 1
22.75 50.3067 1
22.711 50.8213 0
22.689 51.08 0
22.622 51.3653 1
22.578 51.512 0
22.55 51.7867 0
22.511 52.1493 0
22.472 52.5387 0
22.45 52.9013 0
22.411 53.168 0
22.389 53.7013 1
22.378 54.3147 1
22.378 54.6267 1
22.411 54.832 0
22.411 54.92 1
22.389 54.984 0
22.378 55.0453 1
22.478 55.1947 0
22.478 55.3173 0
22.472 55.4827 1
22.472 55.568 1
22.439 55.6693 0
22.389 55.7893 0
22.472 55.8213 0
22.411 55.832 1
22.472 55.8 0
22.472 55.44 0
22.439 55.0693 0
22.411 54.9947 0
22.411 54.32 1
22.422 54.704 1
22.389 54.168 1
22.339 53.8267 1
22.372 53.5173 1
22.35 53.5787 0
22.339 53.7227 1
22.322 53.4507 0
22.322 53.0187 0
22.339 53.0133 1
22.322 52.9333 1
22.3 52.872 0
22.311 52.632 1
22.261 52.4133 0
22.261 52.4293 1
22.228 52.576 1
22.189 52.152 1
22.2 51.5333 0
22.161 51.5147 1
22.161 50.9173 0
22.122 51.5573 1
22.089 51.688 1
22.061 51.4427 1
22.028 51.4773 0
22.0 51.2053 0
21.989 50.9387 1
21.922 50.8347 0
21.928 50.8507 1
21.85 50.7333 1
21.878 50.8667 0
21.85 50.784 1
21.8 50.7227 1
21.8 50.992 0
21.75 51.016 1
21.728 50.9627 1
21.728 50.9173 1
21.672 51.0107 1
21.6 51.0107 0
21.578 51.168 1
21.45 51.2987 0
21.539 51.4693 0
21.55 51.4853 1
21.45 51.2533 1
21.611 51.2373 0
21.411 50.816 0
21.622 50.6373 0
21.622 50.2507 0
21.722 50.0053 0
21.472 49.8453 1
21.5 49.6693 0
21.539 49.6373 0
21.6 49.608 0
21.361 49.5813 0
21.322 49.5813 0
21.339 49.6427 1
21.372 49.712 0
21.322 50.072 0
21.272 50.3493 1
21.3 50.3467 1
21.45 50.256 0
21.439 50.4347 0
21.472 50.2027 0
21.439 49.8533 0
21.478 48.7093 1
21.539 48.2533 0
21.522 48.3387 1
21.472 48.0293 1
21.45 47.832 0
21.45 47.7733 0
21.5 47.808 0
21.639 47.5787 0
21.639 47.5147 0
21.672 47.6133 1
21.678 47.704 0
21.722 47.8 0
21.789 48.0347 0
21.8 48.0507 0
21.861 48.2667 0
21.85 48.5733 0
21.889 48.8907 0
21.928 49.3947 1
21.961 49.7867 1
22.0 50.096 0
22.039 50.3893 1
22.089 50.7973 1
22.122 51.112 0
22.172 51.3787 1
22.272 51.6773 1
22.3 51.9147 1
22.389 52.064 1
22.478 52.0053 0
22.522 52.008 1
22.55 51.9333 1
22.572 51.872 0
22.578 51.7147 1
22.578 51.656 0
22.578 51.6613 0
22.589 51.5333 1
22.622 51.3653 0
22.639 51.3013 0
22.65 51.1573 0
22.65 51.1973 0
22.661 51.1173 0
22.639 51.1467 0
22.65 51.1387 1
22.589 51.1653 0
22.661 51.008 0
22.65 50.8907 1
22.711 50.7627 1
22.611 50.68 1
22.522 50.5653 1
22.472 50.5093 1
22.439 50.504 1
22.389 50.4347 0
22.3 50.3867 0
22.339 50.3707 0
22.378 50.3147 1
22.389 50.28 1
22.35 50.2693 0
22.378 50.328 0
22.35 50.2987 1
22.3 50.2827 0
22.261 50.216 0
22.272 50.1413 1
22.2 50.1653 1
22.172 50.1253 1
22.122 50.168 1
22.161 50.168 0
22.2 50.1467 0
22.1 50.1093 0
22.089 50.144 0
22.1 50.1013 0
21.961 50.04 0
21.961 50.04 1
22.228 50.0693 1
22.311 50.0667 0
22.372 50.0693 0
22.45 50 0
22.5 49.9253 1
22.522 49.7413 1
22.589 49.4827 0
22.622 49.1653 1
22.661 48.9147 0
22.711 48.7893 0
22.722 48.656 0
22.75 48.5333 1
22.728 48.448 1
22.789 48.448 1
22.778 48.496 1
22.811 48.7147 1
22.811 48.8347 0
22.811 48.8987 1
22.822 49.0853 1
22.828 49.16 1
22.828 49.2853 1
22.861 49.4053 0
22.85 49.4587 0
22.828 49.568 0
22.861 49.6933 0
22.861 49.9653 0
22.861 49.992 1
22.861 50.056 1
22.85 49.4053 1
22.872 48.4827 0
22.861 47.1653 0
22.828 46.8027 1
22.828 46.3733 1
22.85 46.0587 0
22.85 45.7013 0
22.85 45.5547 0
22.861 45.424 1
22.822 45.3867 1
22.85 45.4907 1
22.828 45.5653 0
22.822 45.792 0
22.822 45.7333 1
22.789 46.112 1
22.822 46.7387 1
22.822 47.1547 1
22.822 47.6293 0
22.811 48.0453 0
22.828 48.432 0
22.822 48.8613 1
22.811 49.1733 0
22.778 49.464 1
22.811 49.6667 1
22.789 49.8107 1
22.811 49.864 0
22.811 49.896 1
22.789 49.9067 0
22.778 49.856 0
22.789 49.744 0
22.778 49.4747 1
22.789 49.312 1
22.811 49.0613 0
22.789 48.8453 0
22.811 48.7093 1
22.811 48.5653 1
22.828 48.56 1
22.822 48.512 0
22.811 48.4 1
22.822 48.2187 0
22.822 47.8933 0
22.828 47.9573 1
22.861 47.928 1
22.822 47.9493 0
22.822 47.7973 1
22.789 47.728 1
22.822 47.6533 1
22.822 47.5573 1
22.822 47.5547 0
22.822 47.6827 0
22.822 47.6427 1
22.828 47.4747 1
22.828 46.9413 1
22.822 46.928 0
22.822 47.0027 1
22.85 47.1547 1
22.828 47.0587 1
22.872 47.176 1
22.872 47.208 1
22.872 47.3333 0
22.911 47.6907 1
22.911 47.488 1
22.889 47.4667 0
22.911 47.336 1
22.939 47.1413 0
22.961 47.216 1
22.972 47.216 1
22.972 46.9787 0
23.0 46.768 0
23.011 46.6827 1
23.039 46.6293 0
23.039 46.5867 0
23.039 46.5307 1
23.072 46.5093 0
23.1 46.496 0
23.122 46.376 0
23.122 46.3227 1
23.139 46.2827 0
23.172 45.792 1
23.2 46.088 1
23.211 46.144 1
23.239 46.088 1
23.272 45.928 1
23.278 45.688 1
23.272 45.624 0
23.3 45.5227 1
23.328 45.6533 1
23.328 45.6107 0
23.378 45.6587 0
23.339 45.6053 1
23.411 45.3813 0
23.411 46.424 0
23.422 46.6533 0
23.45 45.5173 0
23.461 45.7627 1
23.478 44.72 0
23.489 44.2187 1
23.522 43.416 1
23.522 43.16 1
23.522 42.1413 0
23.561 41.68 0
23.55 41.696 1
23.578 41.328 0
23.578 41.4293 0
23.6 41.7307 0
23.628 42.024 1
23.628 42.6827 1
23.628 43.6373 1
23.661 44.408 1
23.65 45.024 1
23.661 45.5813 1
23.678 46.0133 0
23.689 46.528 0
23.711 47.0267 1
23.711 47.4267 1
23.722 47.7733 0
23.728 48.0773 1
23.761 48.2827 0
23.761 48.488 1
23.761 48.5867 0
23.761 48.704 1
23.772 48.7573 0
23.772 48.7573 1
23.789 48.704 0
23.8 48.7307 0
23.822 48.6453 0
23.789 48.1973 0
23.8 47.9867 0
23.828 48.064 0
23.85 47.9173 1
23.828 47.7253 1
23.861 47.7307 1
23.861 47.5493 0
23.872 47.5413 1
23.889 47.1947 0
23.872 47.0987 0
23.9 47.0773 1
23.872 47.104 0
23.922 46.928 1
23.922 46.8773 0
23.922 46.8507 1
23.939 46.744 0
23.922 46.6053 0
23.939 46.6373 0
23.961 46.6053 0
23.961 46.568 1
23.972 46.528 0
23.989 46.4827 1
24.0 46.5147 0
23.972 46.4613 0
24.0 46.4587 1
